NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	Slc35d1	NA	36	0.7351927161216736	0.029428171	Yes	
row_1	Id2	NA	50	0.6840998530387878	0.057555377	Yes	
row_2	Arg2	NA	126	0.5830042362213135	0.079205364	Yes	
row_3	Epha2	NA	170	0.5385942459106445	0.1001605	Yes	
row_4	Gcnt2	NA	213	0.5094231367111206	0.11993243	Yes	
row_5	Atoh8	NA	274	0.4801045358181	0.1378252	Yes	
row_6	Cyp27a1	NA	340	0.45772048830986023	0.15460068	Yes	
row_7	Lcat	NA	426	0.4266868829727173	0.16935268	Yes	
row_8	Igfbp4	NA	538	0.3993645906448364	0.18201856	Yes	
row_9	Ces1d	NA	717	0.37817150354385376	0.19136608	Yes	
row_10	Il1r1	NA	901	0.3480905592441559	0.19927451	Yes	
row_11	Apoe	NA	912	0.3460555672645569	0.2133785	Yes	
row_12	Rap1gap	NA	977	0.33620309829711914	0.22511019	Yes	
row_13	Aox1	NA	1308	0.2987252473831177	0.22561815	Yes	
row_14	Mbl2	NA	1480	0.28766587376594543	0.23143616	Yes	
row_15	Leap2	NA	1727	0.2787180542945862	0.23415728	Yes	
row_16	Man1a	NA	1953	0.2661355137825012	0.23711476	Yes	
row_17	Reg1	NA	1970	0.2649295926094055	0.24760942	Yes	
row_18	Abcc2	NA	1983	0.2638663351535797	0.25820485	Yes	
row_19	Ptges	NA	2105	0.25469639897346497	0.26445976	Yes	
row_20	Car2	NA	2241	0.24563878774642944	0.26982772	Yes	
row_21	Cyp17a1	NA	2833	0.21333277225494385	0.25729042	Yes	
row_22	Gabarapl1	NA	3186	0.19894972443580627	0.25282854	Yes	
row_23	Cd36	NA	3346	0.19207638502120972	0.255086	Yes	
row_24	Retsat	NA	3386	0.19018226861953735	0.26162082	Yes	
row_25	Hnf4a	NA	3592	0.18059344589710236	0.26172826	Yes	
row_26	Hacl1	NA	3660	0.17752349376678467	0.26671734	Yes	
row_27	Igfbp1	NA	4045	0.17415323853492737	0.2600571	Yes	
row_28	Fbp1	NA	4223	0.1717839539051056	0.26081276	Yes	
row_29	Fetub	NA	4480	0.16846123337745667	0.2585615	Yes	
row_30	Pros1	NA	4495	0.1679990589618683	0.26507652	Yes	
row_31	Slc1a5	NA	4514	0.16733071208000183	0.2714184	Yes	
row_32	Irf8	NA	4637	0.16695894300937653	0.27396908	Yes	
row_33	Hrg	NA	4827	0.16478919982910156	0.27399668	Yes	
row_34	Cyp2e1	NA	4953	0.16405074298381805	0.27631688	Yes	
row_35	Mccc2	NA	5332	0.15820437669754028	0.26920772	Yes	
row_36	Npc1	NA	5409	0.15540018677711487	0.27294517	Yes	
row_37	Cyp2j6	NA	5417	0.15526124835014343	0.2791818	Yes	
row_38	Gclc	NA	6074	0.1361512541770935	0.26105812	Yes	
row_39	Bcat1	NA	6251	0.1313464641571045	0.26015958	Yes	
row_40	F11	NA	6281	0.1307907998561859	0.26457453	Yes	
row_41	Csad	NA	6414	0.12721475958824158	0.26510066	Yes	
row_42	Aldh3a1	NA	6428	0.12686359882354736	0.2699323	Yes	
row_43	Rbp4	NA	6529	0.1239829957485199	0.27148506	Yes	
row_44	Pemt	NA	6614	0.12168886512517929	0.27352276	Yes	
row_45	Cfb	NA	6918	0.11392979323863983	0.2672855	Yes	
row_46	Ap4b1	NA	6921	0.11377512663602829	0.27196932	Yes	
row_47	Cbr1	NA	6975	0.11293051391839981	0.2747663	Yes	
row_48	Fmo1	NA	7155	0.10832945257425308	0.2727966	Yes	
row_49	Bphl	NA	7340	0.10416656732559204	0.27047136	Yes	
row_50	Tnfrsf1a	NA	7404	0.10310141742229462	0.2724944	Yes	
row_51	Maoa	NA	7580	0.09930593520402908	0.27029273	Yes	
row_52	Psmb10	NA	7585	0.09922224283218384	0.27429554	Yes	
row_53	Ptgds	NA	7590	0.09914602339267731	0.27829516	Yes	
row_54	Kars	NA	7650	0.09780297428369522	0.28024194	Yes	
row_55	Gsr	NA	7742	0.09614916890859604	0.28095782	Yes	
row_56	Ephx1	NA	7777	0.0955614447593689	0.28371847	Yes	
row_57	Pts	NA	7878	0.09380864351987839	0.28400975	Yes	
row_58	Ech1	NA	7890	0.09359616786241531	0.28752324	Yes	
row_59	Kynu	NA	7919	0.09301473945379257	0.29039526	Yes	
row_60	Crot	NA	7934	0.09279605001211166	0.2937664	Yes	
row_61	Cat	NA	8014	0.09154599905014038	0.29472548	Yes	
